"","car_specs","price","mileage","stringAsFactors"
"3727","2017 Subaru Forester 2.0XT Limited (NAV/REV CAM/PANO ROOF/LEATHER)","$16,999","154,213 km",FALSE
"3728","2017 Ferrari 488 Spider","$389,999","6,200 km",FALSE
"3729","2017 Maserati Ghibli S Q4 3.0L","$29,950","125,000 km",FALSE
"3730","2017 Subaru WRX STi |NO ACCIDENT|","$26,999","113,486 km",FALSE
"3731","2017 Dodge Grand Caravan |Canada Value Package|","$17,999","97,500 km",FALSE
"3732","2017 Ford Fusion Energi |PLATINUM|","$19,799","121,500 km",FALSE
"3733","2020 Audi Q5 55 2.0T Prog e qtro 7sp S Trnc","$43,888","50,950 km",FALSE
"3734","2017 Ford Escape Titanium AWD Panoramic Roof Navi R.Starter","$19,995","57,700 km",FALSE
"3735","2017 Chevrolet Tahoe 4WD **Unmarked O.P.P Police 65 service records**","$18,900","256,000 km",FALSE
"3736","2017 Ford Explorer XLT 4x4 7passengers","$14,995","209,600 km",FALSE
"3737","2017 Honda Civic Hatchback SPORT,TURBO,MANUEL,SUNROOF,BT,LOADED","$20,800","91,714 km",FALSE
"3738","2017 Lexus NX 200t AWD 4dr","$26,995","85,054 km",FALSE
"3739","2017 Buick Verano 4dr Sdn Convenience 1, Leather, Back Up Camera","$14,980","94,000 km",FALSE
"3740","2017 Porsche 718 Cayman S","$72,900","37,346 km",FALSE
"3741","2017 Land Rover Range Rover Sport","$26,999","103,450 km",FALSE
"3742","2017 Hyundai Santa Fe Sport Limited NAV LEATHER LOADED! WE FINANCE ALL CREDIT!","$21,495","122,047 km",FALSE
"3743","2023 Toyota RAV4 Hybrid XLE HYBRID!!  ROOF, HTD. SEATS, HTD. STEER, DR. AS","$42,550","46,388 km",FALSE
"3744","2017 Audi A4 Komfort","$19,990","93,718 km",FALSE
"3745","2017 Acura TLX 4dr Sdn SH-AWD V6 Camera Bluetooth Certified","$22,900","74,885 km",FALSE
"3746","2017 Honda CR-V LX","$28,800","67,622 km",FALSE
"3747","2017 Honda Civic Sedan EX-T","$22,000","144,597 km",FALSE
"3748","2017 Mazda CX-3 AWD 4dr GT LEATHER ! CAMERA ! SUNROOF ! CERTIFIED","$16,880","135,725 km",FALSE
"3749","2017 Nissan Murano SV","$13,999","182,519 km",FALSE
"3750","2017 Mitsubishi RVR AWD 4dr 2.0L CVT SE","$12,995","152,991 km",FALSE
"3751","2017 Dodge Journey FWD 4dr Canada Value Pkg","$10,490","187,000 km",FALSE
"3752","2017 Ford Edge Titanium","$17,988","146,875 km",FALSE
"3753","2023 Mazda Mazda3 GS","$27,998","21,114 km",FALSE
"3754","2017 Hyundai Tucson AWD 4dr 1.6L Ultimate","$15,995","134,611 km",FALSE
"3755","2017 Honda Civic Coupe 2dr Man Si","$17,900","109,667 km",FALSE
"3756","2017 Nissan Pathfinder 4WD 4dr SL","$11,900","200,000 km",FALSE
"3757","2017 Dodge Challenger","$29,995","156,999 km",FALSE
"3758","2017 Ford Escape SE AWD MINT! MUST SEE! WE FINANCE ALL CREDIT!","$18,495","134,738 km",FALSE
"3759","2017 Ram 1500 4WD Crew Cab 140.5  Outdoorsman","$18,000","233,000 km",FALSE
"3760","2017 GMC Sierra 1500 4WD Crew Cab 153.0 SLE","$25,000","191,000 km",FALSE
"3761","2017 Audi A4 Prestige S-Line Quattro","$21,999","128,200 km",FALSE
"3762","2017 Dodge Grand Caravan SXT Premium Plus | LEATHER | NAVI + BACKUP |","$20,995","118,770 km",FALSE
"3763","2024 Ford Bronco Sport Badlands 4x4 400A PREMIUM CO-PILOT TOW PKG ROOF","$50,895","10,500 km",FALSE
"3764","2017 Hyundai Elantra 4dr Sdn Auto LE","$10,000","174,300 km",FALSE
"3765","2017 Jeep Cherokee TrailHawk","$19,500","129,300 km",FALSE
"3766","2017 Nissan Murano AWD 4dr SL","$13,000","191,000 km",FALSE
"3767","2017 Chevrolet Equinox AWD 4dr LS w/1LS","$7,000","217,000 km",FALSE
"3768","2017 Honda CR-V AWD 5dr LX","$14,999","340,000 km",FALSE
"3769","2017 Infiniti QX60 AWD 4dr","$24,000","57,000 km",FALSE
"3770","2017 Ford Escape 4WD 4dr SE","$8,000","205,000 km",FALSE
"3771","2017 Jaguar F-Type 2dr Conv Auto S AWD","$85,000","34,324 km",FALSE
"3772","2017 Honda Civic Sedan 4dr CVT EX-T","$19,499","117,000 km",FALSE
"3773","2021 Chevrolet Silverado 1500 WT RegCab 2WD 5.3L 8ftBox BackUpCam","$30,995","57,886 km",FALSE
"3774","2017 Tesla Model X 75D","$53,888","84,000 km",FALSE
"3775","2017 Volkswagen Jetta Sedan 4dr 1.4 TSI Auto Trendline+","$10,000","210,000 km",FALSE
"3776","2017 Hyundai Tucson AWD 4dr 2.0L","$16,000","125,000 km",FALSE
"3777","2017 Audi A4 4dr Sdn Auto Progressiv quattro","$23,000","66,000 km",FALSE
"3778","2017 Toyota Camry 4dr Sdn I4 Auto SE","$21,999","106,000 km",FALSE
"3779","2017 Ford Mustang 2dr Fastback EcoBoost Premium","$28,000","80,000 km",FALSE
"3780","2017 BMW X5 M AWD 4dr","$52,000","117,000 km",FALSE
"3781","2017 Volkswagen Jetta Sedan 1.8 TSI Auto Highline |ACCIDENT FREE|1-OWNER|NAVI|","$18,880","72,610 km",FALSE
"3782","2017 Honda Accord Sport","$13,500","220,290 km",FALSE
"3783","2020 Nissan Kicks SR w/Lther/Bose/360Cam/CarPlay/RemoteStrt","$23,995","34,854 km",FALSE
"3784","2017 BMW 7 Series 4dr Sdn 750Li xDrive AWD","$38,999","77,000 km",FALSE
"3785","2017 Toyota Corolla 4dr Sdn CVT LE","$21,500","52,500 km",FALSE
"3786","2017 Mazda Miata MX-5 CLUB 6AT Convertible","$26,000","18,641 km",FALSE
"3787","2017 Ford Escape FWD 4dr SE","$17,500","88,503 km",FALSE
"3788","2017 Genesis G80 4dr Sdn 3.8L Technology","$16,990","125,413 km",FALSE
"3789","2017 Ford Escape SE","$14,500","140,000 km",FALSE
"3790","2023 Mercedes-Benz AMG GLC 43 4MATIC/COUPE/AMG/PREM/21&quot;","$72,900","42,567 km",FALSE
"3791","2018 Jeep Compass Altitude | 4x4 | Leather | Backup Cam | Bluetooth","$15,712","167,633 km",FALSE
"3792","2020 Lincoln Corsair Reserve","$32,995","66,495 km",FALSE
"3793","2021 Honda HR-V HONDA CERTIFIED/BACK UP CAMERA/APPLE CARPLAY ANDRI","$22,999","87,158 km",FALSE
"3794","2022 Tesla Model Y Performance  White Interiors Dual Motor Auto Pilot","$48,995","57,373 km",FALSE
"3795","2022 Hyundai Santa Cruz Preferred Blind Spot Rear BackUp Camera Front Heat","$34,998","53,398 km",FALSE
"3796","2022 Hyundai Tucson Essential | Low K | Heated Seats | Clean Carfax |","$25,588","53,042 km",FALSE
"3797","2023 Mercedes-Benz GLC GLC 300|AMG NIGHT PKG|EXCLUSIVE TRIM|360CAM|NAVI|L","$67,800","10,000 km",FALSE
"3798","2024 Mercedes-Benz GLB250 4MATIC","$55,900","18,574 km",FALSE
"3799","2017 Dodge Challenger 2dr Cpe SRT Hellcat","$85,000","13,000 km",FALSE
"3800","2017 Hyundai Elantra 4dr Sdn Auto GLS","$13,500","130,000 km",FALSE
"3801","2017 Mercedes-Benz E-Class 2dr Cabriolet E 400 RWD","$30,999","54,767 km",FALSE
"3802","2017 Nissan Pathfinder SV 4WD  7 PASSENGER","$15,748","160,692 km",FALSE
"3803","2024 Ford F-250 SUPER DUTY Platinum","$108,800","13,561 km",FALSE
"3804","2017 Ford F-150 4WD SuperCrew 157"" XLT","$23,995","198,165 km",FALSE
"3805","2017 BMW X5 AWD 4dr xDrive35d","$44,500","98,801 km",FALSE
"3806","2017 Mercedes-AMG AMG GT S","$120,000","145,000 km",FALSE
"3807","2017 GMC Sierra 1500 4WD Double Cab 143.5  SLE","$24,000","146,600 km",FALSE
"3808","2017 Hyundai Elantra Special Edition","$7,499","109,950 km",FALSE
"3809","2017 Ford F-150 4X4! MATCHING CAP! 6.5FT BOX! WE FINANCE!","$11,995","300,080 km",FALSE
"3810","2017 BMW 3 Series 4dr Sdn 320i xDrive AWD","$14,471","139,829 km",FALSE
"3811","2017 Land Rover Range Rover Sport 4WD 4dr V6 HSE","$34,500","93,667 km",FALSE
"3812","2017 Toyota RAV4 FWD 4dr LE","$23,900","88,500 km",FALSE
"3813","2021 Ford Mustang Mach-E CALIFORNIA ROUTE 1 | EXTENDED BATTERY | NAV | GLAS","$39,869","39,813 km",FALSE
"3814","2017 Volkswagen Passat 4dr Sdn 1.8 TSI Auto Comfortline","$18,495","89,413 km",FALSE
"3815","2017 Ford Fusion SE FWD Sunroof Rear Camera Heated Seats Cruise","$14,995","100,025 km",FALSE
"3816","2017 Nissan Rogue AWD 4dr SV","$12,000","80,400 km",FALSE
"3817","2017 Mercedes-Benz C-Class 2dr Cpe C 300 4MATIC","$24,999","130,200 km",FALSE
"3818","2017 Ford Escape 4WD 4dr SE","$10,500","198,654 km",FALSE
"3819","2017 Nissan NV200 Compact Cargo NV2500 SV Low Roof Racks Divider Shelves","$23,990","141,069 km",FALSE
"3820","2017 Ford F-150 4WD SuperCrew 145 XLT","$26,500","155,000 km",FALSE
"3821","2017 Bentley Continental GT Speed Black Edition W12","$159,900","27,968 km",FALSE
"3822","2017 Toyota RAV4 AWD 4dr LE","$21,999","99,300 km",FALSE
"3823","2020 Porsche Cayenne S COUPE, PREMIUM PLUS, VENTED SEATS, PANO, CARPLAY","$72,499","55,691 km",FALSE
"3824","2017 GMC Acadia AWD 4dr Denali","$23,995","75,200 km",FALSE
"3825","2017 Mitsubishi Lancer 4dr Sdn FWD","$9,995","122,377 km",FALSE
"3826","2017 Ford Escape 4WD 4dr SE","$14,995","63,247 km",FALSE
"3827","2017 Acura TLX 4dr Sdn SH-AWD V6","$13,995","191,000 km",FALSE
"3828","2017 Chevrolet Silverado 1500 8FT LONG BOX! REG CAB! ONE OWNER! V6! WE FINANCE!","$16,888","200,245 km",FALSE
"3829","2017 Toyota Sienna 7 PASSENGER! LE! ONE OWNER!","$16,990","226,887 km",FALSE
"3830","2017 Infiniti QX30 AWD 4dr","$16,995","86,550 km",FALSE
"3831","2017 Mercedes-Benz C-Class","$25,900","108,000 km",FALSE
"3832","2017 Mazda Mazda6 4dr Sdn 2.5L Auto GT","$16,500","125,000 km",FALSE
"3833","2021 Nissan Kicks S Blind Spot | Backup Cam","$17,989","59,277 km",FALSE
"3834","2017 Chevrolet Volt LT","$18,500","104,000 km",FALSE
"3835","2017 Chevrolet Silverado 1500 4WD Crew Cab 143.5 LT w/2LT","$18,999","235,000 km",FALSE
"3836","2017 Chevrolet Silverado 1500 4WD Crew Cab LTZ Triple Black","$24,998","196,151 km",FALSE
"3837","2017 Jeep Cherokee 4WD 4dr High Altitude","$18,000","195,256 km",FALSE
"3838","2017 GMC Terrain FWD 4dr SLE w/SLE-2","$17,995","75,468 km",FALSE
"3839","2017 Audi A6 ***SOLD***","$22,900","79,498 km",FALSE
"3840","2017 Nissan 370Z NISMO / Certified / N Accidents / Financing","$39,999","164,683 km",FALSE
"3841","2017 Volkswagen Golf GTI 5dr HB Man Autobahn","$15,995","160,000 km",FALSE
"3842","2017 Subaru WRX 4dr Sdn Sport-tech Man","$20,000","18,456 km",FALSE
"3843","2024 Toyota Corolla","$31,300","124,071 km",FALSE
"3844","2017 Honda Civic Hatchback SPORT | HATCHBACK | SUNROOF | 1 OWNER | CARPLAY","$16,880","208,471 km",FALSE
"3845","2017 Ram 1500 Outdoorsman * 5 YEAR OR 160,000KM ENGINE AND TRANS","$24,995","40,000 km",FALSE
"3846","2017 Chevrolet Corvette 2dr Z06 Cpe w/3LZ","$99,500","109,106 km",FALSE
"3847","2017 Mercedes-Benz C-Class C300 4MATIC |ACCIDENT FREE|AMG PKG|CERTIFIED","$26,480","155,000 km",FALSE
"3848","2017 Mercedes-Benz C-Class 4dr Sdn C 300 4MATIC","$20,999","190,000 km",FALSE
"3849","2017 Audi Q7 quattro 4dr 3.0T Technik","$23,500","205,000 km",FALSE
"3850","2017 Ford Escape FWD 4dr SE","$9,999","280,000 km",FALSE
"3851","2017 Honda CR-V AWD 5dr EX-L","$14,700","182,583 km",FALSE
"3852","2017 Chevrolet Colorado 2WD Ext Cab 128.3 Base","$12,500","25,000 km",FALSE
"3853","2023 Chevrolet Suburban Z71 | Luxury Package | Max Trailering Package","$85,255","192,191 km",FALSE
"3854","2017 Toyota Corolla 4dr Sdn CVT LE ECO","$14,999","148,000 km",FALSE
"3855","2017 Dodge Challenger 2dr Cpe SXT","$19,999","126,000 km",FALSE
"3856","2017 Hyundai Elantra 4dr Sdn Auto GL","$14,000","135,000 km",FALSE
"3857","2017 Dodge Grand Caravan 4dr Wgn SXT Premium Plus","$19,000","150,000 km",FALSE
"3858","2017 Mercedes-AMG AMG GT S","$89,000","135,000 km",FALSE
"3859","2017 Mercedes-Benz S63 AMG","$98,500","90,000 km",FALSE
"3860","2017 Nissan Versa Note 5dr HB Auto 1.6 SV","$8,500","149,200 km",FALSE
"3861","2017 Chevrolet SILVERADO 3500HD 4WD Double Cab 157.5  LT","$44,500","34,000 km",FALSE
"3862","2017 Mercedes-Benz C-Class 2dr Cpe AMG C 63 S RWD","$78,000","3,990 km",FALSE
"3863","2024 Honda Civic Sedan Touring Lease Trade-in | Low KM | Navi","$34,899","27,843 km",FALSE
"3864","2017 Mercedes-Benz B-Class 4dr HB B 250 Sports Tourer FWD","$20,495","140,000 km",FALSE
"3865","2017 Lincoln MKC AWD 4dr Reserve","$13,499","187,450 km",FALSE
"3866","2017 GMC Sierra 1500 4WD Crew Cab 143.5  SLE","$23,925","111,300 km",FALSE
"3867","2017 Kia Forte EX","$11,499","140,868 km",FALSE
"3868","2017 Hyundai Santa Fe Sport AWD 4dr 2.4L Luxury","$14,950","143,500 km",FALSE
"3869","2017 Mercedes-Benz CLA 4dr Sdn CLA 250 4MATIC","$17,999","154,835 km",FALSE
"3870","2017 Honda Pilot 4WD 4dr Touring","$22,999","174,800 km",FALSE
"3871","2017 Volkswagen Jetta treadline","$8,999","183,120 km",FALSE
"3872","2017 Hyundai Tucson AWD 4dr 1.6L Limited","$14,500","24,853 km",FALSE
"3873","2023 Mazda CX-5 Sport Design","$39,495","163,740 km",FALSE
"3874","2017 Hyundai Santa Fe Sport AWD 4dr 2.4L Luxury","$14,555","145,700 km",FALSE
"3875","2017 Volkswagen Tiguan 2WD 4dr Trendline","$14,800","48,000 km",FALSE
"3876","2017 Volkswagen Touareg AWD 4dr Sportline","$25,950","108,786 km",FALSE
"3877","2017 Ford Edge 4dr SEL FWD","$17,890","72,741 km",FALSE
"3878","2017 Hyundai Sonata 2.4L Limited NAV LEATHER SUNROOF HEATD SEAT LOADED","$22,495","89,500 km",FALSE
"3879","2017 Buick Envision AWD 4dr Preferred","$21,500","118,596 km",FALSE
"3880","2017 Nissan Rogue SL / NAVIAGTION / PANORAMIC SUNROOF","$16,950","207,870 km",FALSE
"3881","2017 Dodge RAM 1500 PICKUP Longhorn","$25,000","211,500 km",FALSE
"3882","2017 Subaru WRX Sport","$14,500","46,322 km",FALSE
"3883","2021 Mercedes-Benz AMG GLC 43 4MATIC SUV * Certifié * Certified * AMG Premium *","$54,600","124,000 km",FALSE
"3884","2017 Honda Civic Sedan 4dr CVT Touring","$16,600","100,500 km",FALSE
"3885","2017 Nissan Versa Note 5dr HB Auto 1.6 SV","$10,500","103,000 km",FALSE
"3886","2017 Chevrolet Silverado 1500 4WD Crew Cab 143.5  LTZ w-1LZ","$35,000","53,245 km",FALSE
"3887","2017 Toyota Highlander Hybrid AWD 4dr XLE","$42,000","75,600 km",FALSE
"3888","2017 Lexus RX 350 AWD 4dr","$31,900","94,291 km",FALSE
"3889","2017 Infiniti Q50 4dr Sdn 3.0t","$21,500","147,860 km",FALSE
"3890","2017 Mercedes-Benz C-Class 4dr Sdn C 300 4MATIC","$22,000","145,000 km",FALSE
"3891","2017 Hyundai Elantra 4dr Sdn Auto LE","$9,000","1,970,000 km",FALSE
"3892","2017 Nissan Pathfinder 4WD 4dr Platinum","$11,800","102,346 km",FALSE
"3893","2020 Nissan Rogue AWD SV","$22,490","506,000 km",FALSE
"3894","2017 Lincoln Continental 4dr Sdn Livery","$11,900","183,230 km",FALSE
"3895","2017 Volkswagen Jetta Sedan 4dr 1.4 TSI Man Wolfsburg Edition","$8,300","149,822 km",FALSE
"3896","2017 Ford Escape Titanium NAV LEATHER PANO ROOF! WE FINANCE ALL!","$19,495","128,478 km",FALSE
"3897","2017 Mitsubishi RVR RVR R-CAM H-SEATS LOADED! WE FINANCE ALL CREDIT!","$19,495","154,673 km",FALSE
"3898","2017 Ford Explorer AWD **One Owner** Certified **Police Maintained**","$15,980","123,891 km",FALSE
"3899","2017 Ford Escape 4WD SE No Accident!","$13,990","141,442 km",FALSE
"3900","2017 Infiniti QX50 AWD 4dr","$16,488","133,200 km",FALSE
"3901","2017 Toyota Corolla CLEAN CARFAX| LE| BACKP CAM| BLUETOOTH| HTD SEATS|","$15,999","96,670 km",FALSE
"3902","2017 Audi A5 Technik NAV LEATHER ROOF WE FINANCE ALL CREDIT","$28,995","53,624 km",FALSE
"3903","2021 Mazda CX-5 GS FINANCE FROM 4.80%","$28,998","205,685 km",FALSE
"3904","2017 Honda CR-V AWD 5dr LX","$14,900","128,341 km",FALSE
"3905","2017 Jaguar XF 20d Prestige 4dr All-wheel Drive Sedan Automatic","$14,995","222,576 km",FALSE
"3906","2017 Hyundai Santa Fe SE 4dr All-wheel Drive Automatic","$9,495","146,200 km",FALSE
"3907","2017 Nissan Altima 4dr Sdn I4 CVT 2.5 SV","$13,400","112,000 km",FALSE
"3908","2017 Nissan Sentra 4dr Sdn Man S","$10,000","148,300 km",FALSE
"3909","2017 Audi Q7 quattro 4dr 3.0T Progressiv","$33,800",NA,FALSE
"3910","2022 Mitsubishi RVR GT | No Accidents | New Tires","$29,615","45,355 km",FALSE
"3911","2018 Hyundai Santa Fe Sport SPORT | AWD | B\U CAM | HTD SEATS | RMT STARTER","$18,950","78,900 km",FALSE
"3912","2020 Jeep WRANGLER UNLIMITED Sahara 4x4**NAV**LTHR**AUTO**H/SEATS**4DR+++","$35,888","74,550 km",FALSE
"3913","2021 Kia Telluride Nightsky AWD | Premium Sound | HUD | Captain Seat","$45,527","26,550 km",FALSE
"3914","2021 Audi S4 Progressiv 3.0 TFSI quattro | Navigation | Leather","$45,561","40,988 km",FALSE
"3915","2021 Toyota Sienna XLE HYBRID 7 Passenger","$42,888","106,998 km",FALSE
"3916","2022 Ford Edge Titanium AWD","$29,998","85,401 km",FALSE
"3917","2023 Toyota Corolla Cross LE FWD","$32,388","20,696 km",FALSE
"3918","2023 Chevrolet Bolt EUV FWD 4dr LT","$29,500","40,850 km",FALSE
"3919","2017 Chevrolet Cruze 4dr Sdn 1.4L LT w/1SC","$22,000","82,000 km",FALSE
"3920","2017 Mercedes-Benz C300 4MATIC","$20,000","92,000 km",FALSE
"3921","2017 Volkswagen Tiguan 2WD 4dr Trendline","$14,800","145,750 km",FALSE
"3922","2017 Jeep Wrangler JK Unlimited Big bear","$22,500","144,400 km",FALSE
"3923","2021 Ford F-150 Lariat 4WD | Nav | Heat/Vent Seat | Trailer Assist","$46,429","99,383 km",FALSE
"3924","2017 Ram 1500 Quad Cab Outdoorsman","$30,000","140,000 km",FALSE
"3925","2017 Audi Q7 quattro 4dr 3.0T Progressiv","$32,500","145,000 km",FALSE
"3926","2017 Chevrolet Corvette 2dr Grand Sport Cpe w-1LT","$59,990","84,440 km",FALSE
"3927","2017 Infiniti QX60 AWD 4dr","$18,000","164,000 km",FALSE
"3928","2017 Ram 1500 4WD Crew Cab 149  Limited","$25,000","215,000 km",FALSE
"3929","2017 Ford Mustang 2dr Fastback EcoBoost","$22,000","197,000 km",FALSE
"3930","2017 Hyundai Tucson AWD 4dr 1.6L Limited","$12,000","229,000 km",FALSE
"3931","2017 Toyota RAV4 AWD 4dr LE","$18,500","135,950 km",FALSE
"3932","2017 Ram 3500 4WD Crew Cab 149 SLT","$35,000","120,000 km",FALSE
"3933","2021 Mercedes-Benz GLC300 4MATIC HEATED STEERING WHEEL/NAVIGATION","$43,710","39,235 km",FALSE
"3934","2017 Chevrolet Corvette 2dr Grand Sport Cpe w-2LT","$76,500","17,500 km",FALSE
"3935","2017 Cadillac Escalade 4WD 4dr Premium Luxury","$54,900","79,900 km",FALSE
"3936","2017 Mercedes-Benz CLS550","$40,000","89,000 km",FALSE
"3937","2017 Chevrolet Corvette 2dr Grand Sport Cpe w/3LT","$79,995","31,000 km",FALSE
"3938","2017 Maserati Ghibli SQ4 Grandsport","$49,900","28,600 km",FALSE
"3939","2017 Acura ILX 4dr Sdn Premium","$16,900","108,000 km",FALSE
"3940","2017 Hyundai Accent 4dr Sdn Auto SE","$9,200","132,000 km",FALSE
"3941","2017 Chevrolet Silverado 1500 Silverado LTZ 4W CREW LOADED","$21,888","226,791 km",FALSE
"3942","2017 Volkswagen Golf SportWagen TSI","$17,888","78,500 km",FALSE
"3943","2022 Kia K5 GT-LINE | AWD | LEATHER | NAV | SUNROOF | CAMERA |","$28,963","68,090 km",FALSE
"3944","2017 Buick Encore Preferred","$11,988","151,092 km",FALSE
"3945","2017 Ford F-150 4WD Reg Cab 122.5 XLT","$27,000","163 km",FALSE
"3946","2017 Kia Forte 5-Door 5dr HB Auto LX+","$11,500","113,000 km",FALSE
"3947","2017 Ford Explorer 4WD 4dr Platinum","$22,499","154,928 km",FALSE
"3948","2017 Jeep Compass 4WD 4dr High Altitude Edition *Ltd Avail*","$7,500","235,000 km",FALSE
"3949","2017 Ford Explorer FWD 4dr XLT","$15,755","189,000 km",FALSE
"3950","2017 Mercedes-Benz 300 Series Send an","$31,000","54,000 km",FALSE
"3951","2017 GMC Sierra 1500 Denali NAV LEATHER SUNROOF! WE FINANCE ALL CREDIT","$34,995","145,605 km",FALSE
"3952","2017 Jeep Wrangler JK Unlimited Winter Edition","$34,500","119,000 km",FALSE
"3953","2020 Land Rover Range Rover Evoque First EditionP250 FIRST EDITION, AWD, NAV, ROOF, H","$30,912","119,470 km",FALSE
"3954","2017 Audi R8 2dr Cpe Auto V10 Plus","$154,998","55,500 km",FALSE
"3955","2017 Mercedes-Benz GLA GLA45 AMG","$31,750","92,000 km",FALSE
"3956","2017 BMW i3 4dr HB w/Range Extender","$24,000","110,196 km",FALSE
"3957","2017 Hyundai Santa Fe Sport AWD 2.4L Luxury Navigation Rear-Cam Pano-sunroof","$16,980","91,672 km",FALSE
"3958","2017 Ford Fusion Titanium AWD R.Starter Sunroof Heated Seat Leather","$18,480","85,027 km",FALSE
"3959","2017 Chevrolet Sonic RS Premier 4DR Sunroof HeatedSeat Rear-Cam leather","$15,480","68,502 km",FALSE
"3960","2017 Hyundai Elantra GL- Blind-Spot Detection Heated Seats Rear-Camera","$12,980","87,606 km",FALSE
"3961","2017 Hyundai Santa Fe XL XL Limited AWD Carplay&Android Auto Leather 8seats","$17,980","110,500 km",FALSE
"3962","2017 GMC 1500 Pickup Slt","$24,000","180,000 km",FALSE
"3963","2023 Porsche Cayenne e-Hybrid","$114,902","7,749 km",FALSE
"3964","2017 Jeep WRANGLER UNLIMITED 4WD 4dr Sahara","$35,000","85,000 km",FALSE
"3965","2017 Chevrolet Suburban 4WD 4dr 1500 Premier","$59,950","204,000 km",FALSE
"3966","2017 Chevrolet Cruze 4dr HB 1.4L LT w/1SD","$7,499","132,000 km",FALSE
"3967","2017 Subaru WRX 4dr Sdn Sport-tech Man","$19,000","91,000 km",FALSE
"3968","2017 Volkswagen GTI","$21,999","171,000 km",FALSE
"3969","2017 GMC Sierra 1500 4WD Double Cab 143.5","$24,500","309,746 km",FALSE
"3970","2017 Kia Sorento AWD 4dr EX Turbo","$8,999","128,400 km",FALSE
"3971","2017 Audi Q7 quattro 4dr 3.0T Progressiv","$24,488","122,865 km",FALSE
"3972","2017 Toyota RAV4 AWD LEATHER SUNROOF LOADED! WE FINANCE ALL CREDIT!","$26,995","21,505 km",FALSE
"3973","2023 Jeep Gladiator High AltitudeHIGH ALTITUDE  4X4  V6  NAV  HTD LEAT","$56,912","173,000 km",FALSE
"3974","2017 Dodge Grand Caravan 4dr Wgn SXT Premium Plus","$15,000","220,000 km",FALSE
"3975","2017 Dodge Grand Caravan 4dr Wgn Crew Plus","$9,999","170,000 km",FALSE
"3976","2017 Hyundai Elantra 4 DR*GLS*BACKUP CAM*NO ACCIDENT*FINANCING AVAIL*!","$11,900","157,000 km",FALSE
"3977","2017 BMW 330i xDrive","$18,000","192,000 km",FALSE
"3978","2017 Chevrolet Silverado 1500 4WD Crew Cab 143.5  LTZ w-2LZ","$19,000","19,717 km",FALSE
"3979","2017 Subaru BRZ 2dr Cpe Auto","$21,995","160,000 km",FALSE
"3980","2017 Mitsubishi RVR 2WD 4dr 2.0L CVT SE","$13,800","89,000 km",FALSE
"3981","2017 Porsche Macan AWD 4dr Turbo","$33,500","75,000 km",FALSE
"3982","2017 Porsche Macan AWD 4dr Turbo","$36,999","9,888 km",FALSE
"3983","2023 BMW M2","$75,998","177,000 km",FALSE
"3984","2017 Lincoln MKZ 4dr Sdn Select Hybrid FWD","$14,600","102,397 km",FALSE
"3985","2017 Mazda Mazda6 4dr Sdn 2.5L Auto GX","$21,799","107,000 km",FALSE
"3986","2017 Tesla Model X 75D AWD","$59,000","121,374 km",FALSE
"3987","2017 Tesla Model S","$39,900","30,000 km",FALSE
"3988","2017 Chevrolet Corvette 2dr Z06 Conv w/2LZ","$89,900","52,000 km",FALSE
"3989","2017 Mercedes-Benz 300CE 4 d","$26,000","169,000 km",FALSE
"3990","2017 Nissan Rogue AWD 4dr SL Platinum","$15,000","148,183 km",FALSE
"3991","2017 Land Rover Range Rover Sport 4WD 4dr V8 Supercharged (CLEAN CARFAX / FULLY LOAD","$29,999","184,000 km",FALSE
"3992","2017 Kia Sorento LX * New Tires * Certified *","$14,995","15,404 km",FALSE
"3993","2023 Mazda CX-50 GS-L","$34,995","162,322 km",FALSE
"3994","2017 Hyundai Tucson AWD Premium *Certified*","$14,995","157,000 km",FALSE
